scenario,sample_index,sample_query_score,node_id,recent_query_mean,is_treated,hop_bucket,dynamic_mean_signed_delta,dynamic_mean_abs_delta,static_mean_signed_delta,static_mean_abs_delta,dynamic_factual_mean_speed,dynamic_cf_mean_speed,static_factual_mean_speed,static_cf_mean_speed
speed_reduction,73,1.6099671125411987,426,3.200918674468994,False,hop_3plus,0.0,0.0,0.0,0.0,22.03832244873047,22.03832244873047,19.731874465942383,19.731874465942383
speed_reduction,73,1.6099671125411987,425,2.5727226734161377,False,hop_3plus,0.0,0.0,0.0,0.0,33.981075286865234,33.981075286865234,33.84202575683594,33.84202575683594
speed_reduction,73,1.6099671125411987,424,0.9158903956413269,False,hop_3plus,0.0,0.0,0.0,0.0,16.960845947265625,16.960845947265625,16.347640991210938,16.347640991210938
speed_reduction,73,1.6099671125411987,423,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,23.25363540649414,23.25363540649414,23.31498146057129,23.31498146057129
speed_reduction,73,1.6099671125411987,422,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,18.1723575592041,18.1723575592041,17.6127872467041,17.6127872467041
speed_reduction,73,1.6099671125411987,421,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,15.26237964630127,15.26237964630127,15.98648452758789,15.98648452758789
speed_reduction,73,1.6099671125411987,473,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,48.77806091308594,48.77806091308594,51.11277770996094,51.11277770996094
speed_reduction,73,1.6099671125411987,418,1.366222620010376,False,hop_3plus,0.0,0.0,0.0,0.0,15.253397941589355,15.253397941589355,16.083938598632812,16.083938598632812
speed_reduction,73,1.6099671125411987,417,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,42.916603088378906,42.916603088378906,43.01902389526367,43.01902389526367
speed_reduction,73,1.6099671125411987,416,3.490118980407715,False,hop_3plus,0.0,0.0,0.0,0.0,20.52401351928711,20.52401351928711,19.90121078491211,19.90121078491211
speed_reduction,73,1.6099671125411987,415,2.0347142219543457,False,hop_3plus,0.0,0.0,0.0,0.0,25.84018325805664,25.84018325805664,24.527320861816406,24.527320861816406
speed_reduction,73,1.6099671125411987,414,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,27.002269744873047,27.002269744873047,27.56561279296875,27.56561279296875
speed_reduction,73,1.6099671125411987,474,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,68.92606353759766,68.92606353759766,67.66614532470703,67.66614532470703
speed_reduction,73,1.6099671125411987,413,1.3875120878219604,False,hop_3plus,0.0,0.0,0.0,0.0,20.61928367614746,20.61928367614746,19.69612693786621,19.69612693786621
speed_reduction,73,1.6099671125411987,471,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,18.278179168701172,18.278179168701172,19.156997680664062,19.156997680664062
speed_reduction,73,1.6099671125411987,436,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,16.450271606445312,16.450271606445312,17.316722869873047,17.316722869873047
speed_reduction,73,1.6099671125411987,410,5.379906177520752,False,hop_3plus,0.0,0.0,0.0,0.0,33.98385238647461,33.98385238647461,28.92268180847168,28.92268180847168
speed_reduction,73,1.6099671125411987,438,4.21676778793335,False,hop_3plus,0.0,0.0,0.0,0.0,36.66773986816406,36.66773986816406,31.042545318603516,31.042545318603516
speed_reduction,73,1.6099671125411987,460,10.225114822387695,False,hop_3plus,0.0,0.0,0.0,0.0,29.41768455505371,29.41768455505371,25.005582809448242,25.005582809448242
speed_reduction,73,1.6099671125411987,459,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,36.69163513183594,36.69163513183594,31.819942474365234,31.819942474365234
speed_reduction,73,1.6099671125411987,458,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,24.439659118652344,24.439659118652344,23.60580825805664,23.60580825805664
speed_reduction,73,1.6099671125411987,464,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,37.917545318603516,37.917545318603516,38.35908508300781,38.35908508300781
speed_reduction,73,1.6099671125411987,457,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,16.782407760620117,16.782407760620117,17.165332794189453,17.165332794189453
speed_reduction,73,1.6099671125411987,465,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,16.391685485839844,16.391685485839844,16.35609245300293,16.35609245300293
speed_reduction,73,1.6099671125411987,466,6.194011688232422,False,hop_3plus,0.0,0.0,0.0,0.0,26.92949676513672,26.92949676513672,21.92932891845703,21.92932891845703
speed_reduction,73,1.6099671125411987,454,2.9395110607147217,False,hop_3plus,0.0,0.0,0.0,0.0,32.565860748291016,32.565860748291016,37.2798957824707,37.2798957824707
speed_reduction,73,1.6099671125411987,453,4.141421318054199,False,hop_3plus,0.0,0.0,0.0,0.0,18.004348754882812,18.004348754882812,18.167020797729492,18.167020797729492
speed_reduction,73,1.6099671125411987,452,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,37.64542770385742,37.64542770385742,37.149566650390625,37.149566650390625
speed_reduction,73,1.6099671125411987,451,0.0,False,hop_3plus,0.0,0.0,0.0,0.0,32.464473724365234,32.464473724365234,32.90401840209961,32.90401840209961
