scenario,group,step,horizon_minutes,y_true_mean,dynamic_factual_mean,dynamic_cf_mean,dynamic_delta_mean,static_factual_mean,static_cf_mean,static_delta_mean
query_shock,hop_3plus,16,240,29.862586975097656,28.317424774169922,28.317424774169922,0.0,28.38799285888672,28.38799285888672,0.0
query_shock,hop_3plus,17,255,30.142786026000977,28.64552879333496,28.64552879333496,0.0,28.587074279785156,28.587074279785156,0.0
query_shock,hop_3plus,18,270,29.689104080200195,29.000749588012695,29.000749588012695,0.0,28.823631286621094,28.823631286621094,0.0
query_shock,hop_3plus,19,285,28.842817306518555,29.373414993286133,29.373414993286133,0.0,29.12965202331543,29.12965202331543,0.0
query_shock,hop_3plus,20,300,28.795839309692383,29.690536499023438,29.690536499023438,0.0,29.41879653930664,29.41879653930664,0.0
query_shock,hop_3plus,21,315,29.149639129638672,30.044958114624023,30.044958114624023,0.0,29.720306396484375,29.720306396484375,0.0
query_shock,hop_3plus,22,330,29.537578582763672,30.444425582885742,30.444425582885742,0.0,30.056180953979492,30.056180953979492,0.0
query_shock,hop_3plus,23,345,29.857402801513672,30.848979949951172,30.848979949951172,0.0,30.41280174255371,30.41280174255371,0.0
query_shock,hop_3plus,24,360,30.375925064086914,31.24979591369629,31.24979591369629,0.0,30.76820182800293,30.76820182800293,0.0
query_shock,hop_3plus,25,375,31.566455841064453,31.62445831298828,31.62445831298828,0.0,31.196212768554688,31.196212768554688,0.0
query_shock,hop_3plus,26,390,32.695308685302734,32.14391326904297,32.14391326904297,0.0,31.66593360900879,31.66593360900879,0.0
query_shock,hop_3plus,27,405,33.374027252197266,32.567787170410156,32.567787170410156,0.0,32.12106704711914,32.12106704711914,0.0
query_shock,hop_3plus,28,420,33.90315628051758,32.88848114013672,32.88848114013672,0.0,32.6054573059082,32.6054573059082,0.0
query_shock,hop_3plus,29,435,34.56015396118164,33.23777770996094,33.23777770996094,0.0,32.98286819458008,32.98286819458008,0.0
query_shock,hop_3plus,30,450,35.17537307739258,33.59260559082031,33.59260559082031,0.0,33.39186096191406,33.39186096191406,0.0
query_shock,hop_3plus,31,465,35.61429214477539,33.988773345947266,33.988773345947266,0.0,33.7097282409668,33.7097282409668,0.0
query_shock,hop_3plus,32,480,35.592552185058594,34.366294860839844,34.366294860839844,0.0,33.95838928222656,33.95838928222656,0.0
query_shock,hop_3plus,33,495,35.458099365234375,34.618446350097656,34.618446350097656,0.0,34.16606140136719,34.16606140136719,0.0
query_shock,hop_3plus,34,510,35.345916748046875,34.81278610229492,34.81278610229492,0.0,34.3671989440918,34.3671989440918,0.0
query_shock,hop_3plus,35,525,35.315162658691406,34.97819900512695,34.97819900512695,0.0,34.510704040527344,34.510704040527344,0.0
query_shock,hop_3plus,36,540,35.14809036254883,35.1539192199707,35.1539192199707,0.0,34.68505859375,34.68505859375,0.0
