scenario,group,step,horizon_minutes,y_true_mean,dynamic_factual_mean,dynamic_cf_mean,dynamic_delta_mean,static_factual_mean,static_cf_mean,static_delta_mean
speed_reduction,hop_3plus,5,75,27.510469436645508,27.322229385375977,27.322322845458984,9.131061233347282e-05,27.528804779052734,27.528669357299805,-0.000138035902637057
speed_reduction,hop_3plus,6,90,27.662107467651367,27.20050048828125,27.20058250427246,8.452599286101758e-05,27.430261611938477,27.430265426635742,3.6153983273834456e-06
speed_reduction,hop_3plus,7,105,27.628170013427734,27.043262481689453,27.0433406829834,8.030952449189499e-05,27.331928253173828,27.332073211669922,0.00014689491945318878
speed_reduction,hop_3plus,8,120,27.140331268310547,27.02476692199707,27.02484130859375,7.340014417422935e-05,27.381376266479492,27.381704330444336,0.00032744387863203883
speed_reduction,hop_3plus,9,135,26.792707443237305,27.0679931640625,27.068056106567383,6.208398554008454e-05,27.34047508239746,27.340986251831055,0.0005098488763906062
speed_reduction,hop_3plus,10,150,27.09122085571289,27.13064193725586,27.13070297241211,6.037963612470776e-05,27.348051071166992,27.348703384399414,0.0006528355297632515
speed_reduction,hop_3plus,11,165,28.333040237426758,27.201086044311523,27.201148986816406,6.27691115369089e-05,27.492290496826172,27.493104934692383,0.0008122799335978925
speed_reduction,hop_3plus,12,180,29.571352005004883,27.35065460205078,27.350711822509766,5.5370204790961e-05,27.598072052001953,27.599071502685547,0.0010019702604040504
speed_reduction,hop_3plus,13,195,29.662443161010742,27.601327896118164,27.601388931274414,5.9203932323725894e-05,27.794157028198242,27.79534149169922,0.0011848642025142908
speed_reduction,hop_3plus,14,210,29.58125114440918,27.86655616760254,27.866607666015625,5.343959492165595e-05,27.987911224365234,27.989234924316406,0.0013252837816253304
speed_reduction,hop_3plus,15,225,29.73062515258789,28.09065818786621,28.090702056884766,4.454356894711964e-05,28.178544998168945,28.180017471313477,0.0014735705917701125
speed_reduction,hop_3plus,16,240,29.862586975097656,28.317424774169922,28.317462921142578,3.92486690543592e-05,28.38799285888672,28.389612197875977,0.0016190704191103578
speed_reduction,hop_3plus,17,255,30.142786026000977,28.64552879333496,28.645551681518555,2.1780144379590638e-05,28.587074279785156,28.588817596435547,0.0017444627592340112
speed_reduction,hop_3plus,18,270,29.689104080200195,29.000749588012695,29.000747680664062,-3.5567188660934335e-06,28.823631286621094,28.82550621032715,0.0018733292818069458
speed_reduction,hop_3plus,19,285,28.842817306518555,29.373414993286133,29.373376846313477,-3.570886474335566e-05,29.12965202331543,29.13167953491211,0.0020284694619476795
speed_reduction,hop_3plus,20,300,28.795839309692383,29.690536499023438,29.690465927124023,-6.753536581527442e-05,29.41879653930664,29.420978546142578,0.0021828082390129566
speed_reduction,hop_3plus,21,315,29.149639129638672,30.044958114624023,30.044864654541016,-9.337127266917378e-05,29.720306396484375,29.72263526916504,0.0023278428707271814
speed_reduction,hop_3plus,22,330,29.537578582763672,30.444425582885742,30.444292068481445,-0.00013087541447021067,30.056180953979492,30.058673858642578,0.002490510931238532
speed_reduction,hop_3plus,23,345,29.857402801513672,30.848979949951172,30.848806381225586,-0.00017433419998269528,30.41280174255371,30.41547393798828,0.0026723139453679323
speed_reduction,hop_3plus,24,360,30.375925064086914,31.24979591369629,31.249582290649414,-0.000215674182982184,30.76820182800293,30.77105140686035,0.002850860357284546
speed_reduction,hop_3plus,25,375,31.566455841064453,31.62445831298828,31.624183654785156,-0.0002737658505793661,31.196212768554688,31.199256896972656,0.003042035037651658
speed_reduction,hop_3plus,26,390,32.695308685302734,32.14391326904297,32.143577575683594,-0.0003357610257808119,31.66593360900879,31.669124603271484,0.0031932229176163673
speed_reduction,hop_3plus,27,405,33.374027252197266,32.567787170410156,32.567386627197266,-0.00039927446050569415,32.12106704711914,32.12438201904297,0.003313559340313077
speed_reduction,hop_3plus,28,420,33.90315628051758,32.88848114013672,32.88801956176758,-0.000462403055280447,32.6054573059082,32.60887908935547,0.0034217918291687965
speed_reduction,hop_3plus,29,435,34.56015396118164,33.23777770996094,33.23725891113281,-0.0005185789195820689,32.98286819458008,32.986358642578125,0.003489796770736575
speed_reduction,hop_3plus,30,450,35.17537307739258,33.59260559082031,33.59202194213867,-0.0005839954828843474,33.39186096191406,33.395355224609375,0.003494909731671214
speed_reduction,hop_3plus,31,465,35.61429214477539,33.988773345947266,33.98811721801758,-0.000657159835100174,33.7097282409668,33.71318435668945,0.0034542125649750233
speed_reduction,hop_3plus,32,480,35.592552185058594,34.366294860839844,34.36556625366211,-0.0007276852265931666,33.95838928222656,33.96174621582031,0.0033546455670148134
speed_reduction,hop_3plus,33,495,35.458099365234375,34.618446350097656,34.61766052246094,-0.0007875488954596221,34.16606140136719,34.1693000793457,0.0032370665576308966
speed_reduction,hop_3plus,34,510,35.345916748046875,34.81278610229492,34.811946868896484,-0.0008407939458265901,34.3671989440918,34.37032699584961,0.003125649644061923
speed_reduction,hop_3plus,35,525,35.315162658691406,34.97819900512695,34.9773063659668,-0.0008917172090150416,34.510704040527344,34.513694763183594,0.0029880076181143522
speed_reduction,hop_3plus,36,540,35.14809036254883,35.1539192199707,35.15298843383789,-0.0009327484876848757,34.68505859375,34.68788528442383,0.0028283526189625263
